satellite_id,name,country_operator,orbit_class,orbit_type,perigee_km,apogee_km,altitude_mean_km,eccentricity,inclination_deg,period_min,launch_mass_kg,launch_date,expected_lifetime_yrs,launch_site,launch_vehicle,norad_number,cospar_number,orbit_shell,launch_year
1,Starlink-1007,USA,LEO,Non-Polar Inclined,559.0,561.0,560.0,0.0001443001443001,53.0,95.9,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44713.0,2019-074A,Shell-1 (400–600 km),2019
2,Starlink-1008,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44714.0,2019-074B,Shell-1 (400–600 km),2019
3,Starlink-1009,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.5,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44715.0,2019-074C,Shell-1 (400–600 km),2019
4,Starlink-1010,USA,LEO,Non-Polar Inclined,533.0,535.0,534.0,0.0001448435689455,53.0,95.3,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44716.0,2019-074D,Shell-1 (400–600 km),2019
5,Starlink-1011,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44717.0,2019-074E,Shell-1 (400–600 km),2019
6,Starlink-1012,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44718.0,2019-074F,Shell-1 (400–600 km),2019
7,Starlink-1013,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44719.0,2019-074G,Shell-1 (400–600 km),2019
8,Starlink-1014,USA,LEO,Non-Polar Inclined,496.0,506.0,501.0,0.0007276961141027,53.0,94.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44720.0,2019-074H,Shell-1 (400–600 km),2019
9,Starlink-1015,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44721.0,2019-074J,Shell-1 (400–600 km),2019
10,Starlink-1016,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44722.0,2019-074K,Shell-1 (400–600 km),2019
11,Starlink-1017,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44723.0,2019-074L,Shell-1 (400–600 km),2019
12,Starlink-1019,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44724.0,2019-074M,Shell-1 (400–600 km),2019
13,Starlink-1020,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44725.0,2019-074N,Shell-1 (400–600 km),2019
14,Starlink-1021,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44726.0,2019-074P,Shell-1 (400–600 km),2019
15,Starlink-1022,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44727.0,2019-074Q,Shell-1 (400–600 km),2019
16,Starlink-1023,USA,LEO,Non-Polar Inclined,559.0,561.0,560.0,0.0001443001443001,53.0,95.8,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44728.0,2019-074R,Shell-1 (400–600 km),2019
17,Starlink-1024,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44729.0,2019-074S,Shell-1 (400–600 km),2019
18,Starlink-1025,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44730.0,2019-074T,Shell-1 (400–600 km),2019
19,Starlink-1026,USA,LEO,Non-Polar Inclined,549.0,550.0,549.5,7.225955632632416e-05,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44731.0,2019-074U,Shell-1 (400–600 km),2019
20,Starlink-1027,USA,LEO,Non-Polar Inclined,569.0,571.0,570.0,0.0001440922190201,53.0,96.0,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44732.0,2019-074V,Shell-1 (400–600 km),2019
21,Starlink-1028,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44733.0,2019-074W,Shell-1 (400–600 km),2019
22,Starlink-1029,USA,LEO,Non-Polar Inclined,383.0,390.0,386.5,0.000518019684748,53.0,92.3,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44734.0,2019-074X,VLEO (<400 km),2019
23,Starlink-1030,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44735.0,2019-074Y,Shell-1 (400–600 km),2019
24,Starlink-1031,USA,LEO,Non-Polar Inclined,554.0,556.0,555.0,0.0001444043321299,53.0,95.7,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44736.0,2019-074Z,Shell-1 (400–600 km),2019
25,Starlink-1032,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44737.0,2019-074AA,Shell-1 (400–600 km),2019
26,Starlink-1033,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44738.0,2019-074AB,Shell-1 (400–600 km),2019
27,Starlink-1034,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44757.0,2019-074AW,Shell-1 (400–600 km),2019
28,Starlink-1035,USA,LEO,Non-Polar Inclined,569.0,571.0,570.0,0.0001440922190201,53.0,96.0,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44740.0,2019-074AD,Shell-1 (400–600 km),2019
29,Starlink-1036,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44741.0,2019-074AE,Shell-1 (400–600 km),2019
30,Starlink-1037,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44742.0,2019-074AF,Shell-1 (400–600 km),2019
31,Starlink-1038,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44743.0,2019-074AG,Shell-1 (400–600 km),2019
32,Starlink-1039,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44744.0,2019-074AH,Shell-1 (400–600 km),2019
33,Starlink-1041,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44746.0,2019-074AK,Shell-1 (400–600 km),2019
34,Starlink-1042,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44747.0,2019-074AL,Shell-1 (400–600 km),2019
35,Starlink-1043,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44748.0,2019-074AM,Shell-1 (400–600 km),2019
36,Starlink-1044,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44749.0,2019-074AN,Shell-1 (400–600 km),2019
37,Starlink-1045,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44750.0,2019-074AP,Shell-1 (400–600 km),2019
38,Starlink-1046,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44751.0,2019-074AQ,Shell-1 (400–600 km),2019
39,Starlink-1047,USA,LEO,Non-Polar Inclined,553.0,556.0,554.5,0.0002166221387825,53.0,95.7,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44752.0,2019-074AR,Shell-1 (400–600 km),2019
40,Starlink-1048,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44753.0,2019-074AS,Shell-1 (400–600 km),2019
41,Starlink-1049,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44754.0,2019-074AT,Shell-1 (400–600 km),2019
42,Starlink-1050,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44755.0,2019-074AU,Shell-1 (400–600 km),2019
43,Starlink-1051,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44756.0,2019-074AV,Shell-1 (400–600 km),2019
44,Starlink-1052,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44739.0,2019-074AC,Shell-1 (400–600 km),2019
45,Starlink-1053,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44758.0,2019-074AX,Shell-1 (400–600 km),2019
46,Starlink-1054,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44759.0,2019-074Y,Shell-1 (400–600 km),2019
47,Starlink-1055,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44760.0,2019-074AZ,Shell-1 (400–600 km),2019
48,Starlink-1056,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44761.0,2019-074BA,Shell-1 (400–600 km),2019
49,Starlink-1057,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44762.0,2019-074BB,Shell-1 (400–600 km),2019
50,Starlink-1058,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44763.0,2019-074BC,Shell-1 (400–600 km),2019
51,Starlink-1059,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44764.0,2019-074BD,Shell-1 (400–600 km),2019
52,Starlink-1060,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44765.0,2019-074BE,Shell-1 (400–600 km),2019
53,Starlink-1061,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44766.0,2019-074BF,Shell-1 (400–600 km),2019
54,Starlink-1062,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44767.0,2019-074BG,Shell-1 (400–600 km),2019
55,Starlink-1063,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44768.0,2019-074BH,Shell-1 (400–600 km),2019
56,Starlink-1064,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44769.0,2019-074BJ,Shell-1 (400–600 km),2019
57,Starlink-1065,USA,LEO,Non-Polar Inclined,547.0,551.0,549.0,0.0002890591125885,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44770.0,2019-074BK,Shell-1 (400–600 km),2019
58,Starlink-1066,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44954.0,2020-001AS,Shell-1 (400–600 km),2020
59,Starlink-1067,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44771.0,2019-074BL,Shell-1 (400–600 km),2019
60,Starlink-1068,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,95.6,227.0,2019-11-11,,Cape Canaveral,Falcon 9,44772.0,2019-074BM,Shell-1 (400–600 km),2019
61,Starlink-1069,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44955.0,2020-001AT,Shell-1 (400–600 km),2020
62,Starlink-1070,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44956.0,2020-001AU,Shell-1 (400–600 km),2020
63,Starlink-1071,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44934.0,2020-001W,Shell-1 (400–600 km),2020
64,Starlink-1072,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44935.0,2020-001X,Shell-1 (400–600 km),2020
65,Starlink-1073,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44914.0,2020-001A,Shell-1 (400–600 km),2020
66,Starlink-1074,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44957.0,2020-001AV,Shell-1 (400–600 km),2020
67,Starlink-1075,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44958.0,2020-001AW,Shell-1 (400–600 km),2020
68,Starlink-1076,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44959.0,2020-001AX,Shell-1 (400–600 km),2020
69,Starlink1077,USA,LEO,Non-Polar Inclined,320.0,321.0,320.5,7.47328301322771e-05,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44960.0,2020-001AY,VLEO (<400 km),2020
70,Starlink-1078,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44936.0,2020-001Y,Shell-1 (400–600 km),2020
71,Starlink-1079,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44937.0,2020-001Z,Shell-1 (400–600 km),2020
72,Starlink-1080,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44961.0,2020-001AZ,Shell-1 (400–600 km),2020
73,Starlink-1081,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44962.0,2020-001BA,Shell-1 (400–600 km),2020
74,Starlink-1082,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44938.0,2020-001AA,Shell-1 (400–600 km),2020
75,Starlink-1083,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44939.0,2020-001AB,Shell-1 (400–600 km),2020
76,Starlink-1084,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44915.0,2020-001B,Shell-1 (400–600 km),2020
77,Starlink-1085,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44963.0,2020-001BB,Shell-1 (400–600 km),2020
78,Starlink-1086,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44964.0,2020-001BC,Shell-1 (400–600 km),2020
79,Starlink-1088,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44966.0,2020-001BE,Shell-1 (400–600 km),2020
80,Starlink-1089,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44967.0,2020-001BF,Shell-1 (400–600 km),2020
81,Starlink-1090,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44968.0,2020-001BG,Shell-1 (400–600 km),2020
82,Starlink-1091,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44940.0,2020-001AC,Shell-1 (400–600 km),2020
83,Starlink-1092,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.3,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44969.0,2020-001BH,Shell-1 (400–600 km),2020
84,Starlink-1093,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44970.0,2020-001BJ,Shell-1 (400–600 km),2020
85,Starlink-1094,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44941.0,2020-001AD,Shell-1 (400–600 km),2020
86,Starlink-1095,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44971.0,2020-001BK,Shell-1 (400–600 km),2020
87,Starlink-1096,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44942.0,2020-001AE,Shell-1 (400–600 km),2020
88,Starlink-1097,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44916.0,2020-001C,Shell-1 (400–600 km),2020
89,Starlink-1098,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44917.0,2020-001D,Shell-1 (400–600 km),2020
90,Starlink-1099,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44918.0,2020-001E,Shell-1 (400–600 km),2020
91,Starlink-1100,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44943.0,2020-001AF,Shell-1 (400–600 km),2020
92,Starlink-1101,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44919.0,2020-001F,Shell-1 (400–600 km),2020
93,Starlink-1102,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44920.0,2020-001G,Shell-1 (400–600 km),2020
94,Starlink-1103,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44921.0,2020-001H,Shell-1 (400–600 km),2020
95,Starlink-1104,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44922.0,2020-001J,Shell-1 (400–600 km),2020
96,Starlink-1105,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,91.2,227.0,2020-02-17,,Cape Canaveral,Falcon 9,45218.0,2020-012AS,Shell-1 (400–600 km),2020
97,Starlink-1106,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44923.0,2020-001K,Shell-1 (400–600 km),2020
98,Starlink-1107,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44972.0,2020-001BL,Shell-1 (400–600 km),2020
99,Starlink-1108,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44944.0,2020-001AG,Shell-1 (400–600 km),2020
100,Starlink-1109,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44945.0,2020-001AH,Shell-1 (400–600 km),2020
101,Starlink-1110,USA,LEO,Non-Polar Inclined,548.0,550.0,549.0,0.0001445295562942,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44946.0,2020-001AJ,Shell-1 (400–600 km),2020
102,Starlink-1111,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44924.0,2020-001L,Shell-1 (400–600 km),2020
103,Starlink-1112,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44925.0,2020-001M,Shell-1 (400–600 km),2020
104,Starlink-1113,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44926.0,2020-001N,Shell-1 (400–600 km),2020
105,Starlink-1114,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44927.0,2020-001P,Shell-1 (400–600 km),2020
106,Starlink-1115,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44973.0,2020-001BM,Shell-1 (400–600 km),2020
107,Starlink-1116,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44947.0,2020-001AK,Shell-1 (400–600 km),2020
108,Starlink-1117,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44952.0,2020-001AQ,Shell-1 (400–600 km),2020
109,Starlink-1119,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44928.0,2020-001Q,Shell-1 (400–600 km),2020
110,Starlink-1120,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45045.0,2020-006B,Shell-1 (400–600 km),2020
111,Starlink-1121,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44929.0,2020-001R,Shell-1 (400–600 km),2020
112,Starlink-1122,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44949.0,2020-001AM,Shell-1 (400–600 km),2020
113,Starlink-1123,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44930.0,2020-001S,Shell-1 (400–600 km),2020
114,Starlink-1124,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44953.0,2020-001AR,Shell-1 (400–600 km),2020
115,Starlink-1125,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44950.0,2020-001AN,Shell-1 (400–600 km),2020
116,Starlink-1126,USA,LEO,Non-Polar Inclined,548.0,551.0,549.5,0.0002167786689789,53.0,90.6,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44951.0,2020-001AP,Shell-1 (400–600 km),2020
117,Starlink-1127,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45091.0,2020-006AZ,Shell-1 (400–600 km),2020
118,Starlink-1128,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44931.0,2020-001T,Shell-1 (400–600 km),2020
119,Starlink-1129,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45046.0,2020-006C,Shell-1 (400–600 km),2020
120,Starlink-1130,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.4,227.0,2020-01-07,,Cape Canaveral,Falcon 9,44932.0,2020-001U,Shell-1 (400–600 km),2020
121,Starlink-1131,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45047.0,2020-006D,Shell-1 (400–600 km),2020
122,Starlink-1132,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45044.0,2020-006A,Shell-1 (400–600 km),2020
123,Starlink-1133,USA,LEO,Non-Polar Inclined,549.0,551.0,550.0,0.0001445086705202,53.0,90.5,227.0,2020-01-29,,Cape Canaveral,Falcon 9,45064.0,2020-006W,Shell-1 (400–600 km),2020
